"ResponseId","cond","ans","dir","ctg","stiLabel"
"R_1FP8cZwwRYSM5L8","Unfinished (static)",0,"Increasing","Benefitial","E_inc"
"R_3prspZdeLv5icSO","Unfinished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_2CBLRQrfV5xqkNR","Unfinished (static)",0,"Decreasing","Benefitial","E_dec"
"R_31Zx7odW0bXwUxy","Finished (static)",-1,"Increasing","Benefitial","E_inc"
"R_2al4UzIOuVYvL9k","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_3HuFpzQ6AwKuiZE","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_3jUwo05IImgddmp","Unfinished (static)",0,"Decreasing","Benefitial","E_dec"
"R_1MKDQBYqdL5hfHr","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_26eDWjgpGdAiks3","Finished (static)",0,"Increasing","Benefitial","E_inc"
"R_3qlkIuZ90NudVPB","Unfinished (static)",0,"Decreasing","Benefitial","E_dec"
"R_pK2tVwTXDRdeych","Finished (static)",-2,"Increasing","Benefitial","E_inc"
"R_9ojDpjcAPfJigBH","Finished (static)",-2,"Increasing","Benefitial","E_inc"
"R_eKVRGPkzzR05Vtv","Finished (static)",-2,"Increasing","Benefitial","E_inc"
"R_1q3CV13wrXPGtjU","Finished (static)",-2,"Increasing","Benefitial","E_inc"
"R_1jYSGDhFwToeOXv","Finished (static)",2,"Decreasing","Benefitial","E_dec"
"R_2BsOJRf74f4Kpoj","Unfinished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_7R1vl3qzP0ChEw9","Finished (static)",-1,"Increasing","Benefitial","E_inc"
"R_3eysOr16o6Hck80","Finished (static)",-1,"Increasing","Benefitial","E_inc"
"R_2Tu8vhec4Pv9JEI","Unfinished (static)",1,"Increasing","Benefitial","E_inc"
"R_ThBgjcr5rhI1b21","Finished (static)",-2,"Increasing","Benefitial","E_inc"
"R_sckx21ofQgqv0CB","Finished (static)",1,"Increasing","Benefitial","E_inc"
"R_33qjTRggdQv9u3t","Finished (static)",-2,"Increasing","Benefitial","E_inc"
"R_1QMeV7BLPN16DGp","Unfinished (static)",-1,"Increasing","Benefitial","E_inc"
"R_2SiatEdRDSe7XUQ","Unfinished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_3emMpVYW53PsenF","Finished (static)",-2,"Increasing","Benefitial","E_inc"
"R_3lsl4BwvGdtEkIO","Unfinished (static)",-1,"Increasing","Benefitial","E_inc"
"R_6Kbew6CiVQ5JLxv","Finished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_6ExAdj98l4OTpJf","Unfinished (static)",-2,"Increasing","Benefitial","E_inc"
"R_0iTPKMm697yZvuF","Unfinished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_1F2svZ5IfpHKr9c","Unfinished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_1rH977Tuw5lVgdL","Finished (static)",-1,"Increasing","Benefitial","E_inc"
"R_1rIknzxn8MzKwPx","Unfinished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_2VaV6P7de00Afbz","Finished (static)",-1,"Increasing","Benefitial","E_inc"
"R_3KORpbe7bmiN5Pg","Finished (static)",-3,"Increasing","Benefitial","E_inc"
"R_3Du5XhURW4jYdtg","Unfinished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_3lDYHZmHUGmkOwL","Unfinished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_1dy2RQSPJVbhUaD","Unfinished (static)",0,"Increasing","Benefitial","E_inc"
"R_27seyCgB5WpjghY","Finished (static)",0,"Decreasing","Benefitial","E_dec"
"R_XiGS0CrHgtMhQ1r","Unfinished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_25X67LQ9mtbm5kx","Finished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_3oGSdZqzs1AaxPu","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_1kIxJwA7XEGVKKe","Finished (static)",-2,"Increasing","Benefitial","E_inc"
"R_Y5rXAYPTg1AKEUx","Unfinished (static)",1,"Increasing","Benefitial","E_inc"
"R_1r6RbUPGlUZ5fO4","Finished (static)",-1,"Increasing","Benefitial","E_inc"
"R_3kA32w1dSovSmWs","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_3K92bBL5TlFoCqJ","Unfinished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_PUJiT3tkZFetw7T","Finished (static)",-1,"Increasing","Benefitial","E_inc"
"R_3DnhLFNimlPbAw2","Unfinished (static)",-1,"Increasing","Benefitial","E_inc"
"R_Dl8hcfXbjg6ZMxb","Unfinished (static)",-2,"Increasing","Benefitial","E_inc"
"R_3PwdvbDNnaYTSCf","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_Tqhx3nMkd36jnep","Unfinished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_qEf4kqH9f8HfZ0l","Unfinished (static)",-1,"Increasing","Benefitial","E_inc"
"R_2qskr0EenMRsj9K","Unfinished (static)",-2,"Increasing","Benefitial","E_inc"
"R_UyFKrUUdfoP9btD","Unfinished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_aeNunWLvBhKIRPP","Finished (static)",0,"Increasing","Benefitial","E_inc"
"R_306MlH0wM3gbm8e","Unfinished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_6Sd7DtdzGLpagbT","Unfinished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_3qdtJ2f60UKrXDn","Finished (static)",2,"Decreasing","Benefitial","E_dec"
"R_2z7Th7bYkfFjsGJ","Unfinished (static)",0,"Decreasing","Benefitial","E_dec"
"R_3M3Slwsepm6i1ZG","Finished (static)",0,"Decreasing","Benefitial","E_dec"
"R_1mmDWxRPRdT3QTC","Finished (static)",0,"Increasing","Benefitial","E_inc"
"R_xonuuOPqaV3Jskh","Unfinished (static)",3,"Decreasing","Benefitial","E_dec"
"R_2CDkurJGKDxHjA9","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_9GBTfOFdIVo2ZIl","Unfinished (static)",-2,"Increasing","Benefitial","E_inc"
"R_3IcmcT5GRAU0fIM","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_upHQG4wjoCDTNdv","Finished (static)",-1,"Increasing","Benefitial","E_inc"
"R_1od6bySKrGg7vlf","Unfinished (static)",0,"Decreasing","Benefitial","E_dec"
"R_3jcXkoxe91hh0eL","Finished (static)",-1,"Increasing","Benefitial","E_inc"
"R_WD8Za2bzwe88yoF","Unfinished (static)",2,"Decreasing","Benefitial","E_dec"
"R_2aY6149NRrO6d5D","Unfinished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_DwXHR9fypZqM5I5","Unfinished (static)",-1,"Increasing","Benefitial","E_inc"
"R_2ym9I07cv72OmrY","Unfinished (static)",0,"Decreasing","Benefitial","E_dec"
"R_1igRJUSEQf4HyRw","Unfinished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_sG4KTqZJQldlB3H","Unfinished (static)",-3,"Decreasing","Benefitial","E_dec"
"R_2CDLUAv3WPBcaZF","Unfinished (static)",0,"Decreasing","Benefitial","E_dec"
"R_2zi3DgBvwaR605x","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_1K41lMIDK026HTZ","Unfinished (static)",-1,"Increasing","Benefitial","E_inc"
"R_3J7XBnIBzUadt7h","Unfinished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_1gdXub1awU3SJ5Z","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_1FCFtr0szSlzGOT","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_3irmD4Zogyhef62","Unfinished (static)",-3,"Increasing","Benefitial","E_inc"
"R_1mO8yxvbrf1vNQS","Finished (static)",-1,"Increasing","Benefitial","E_inc"
"R_1cTwQXAGmRhoxhM","Unfinished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_295MdNLJZnTauTn","Unfinished (static)",0,"Decreasing","Benefitial","E_dec"
"R_6RwDlJAigmzuyyZ","Unfinished (static)",1,"Decreasing","Benefitial","E_dec"
"R_2wFxY75dc3z0Im8","Unfinished (static)",0,"Increasing","Benefitial","E_inc"
"R_dh6LFqoHM78BoxH","Unfinished (static)",-1,"Increasing","Benefitial","E_inc"
"R_1isy1c1FEzN74o9","Finished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_DoUZ1vaLIwnMjfz","Finished (static)",2,"Decreasing","Benefitial","E_dec"
"R_9QYdjLHIAR8nT21","Unfinished (static)",-1,"Increasing","Benefitial","E_inc"
"R_3fcsmrtdUfEOZvk","Unfinished (static)",-1,"Increasing","Benefitial","E_inc"
"R_2rvJZARmaCluVrp","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_SJpCayt5qMCgmlP","Finished (static)",-2,"Decreasing","Benefitial","E_dec"
"R_2tUqYsO5xcRtVAZ","Finished (static)",-3,"Decreasing","Benefitial","E_dec"
"R_3kj0xNO0nrhK1s4","Unfinished (static)",-1,"Increasing","Benefitial","E_inc"
"R_3Ny2F9IAq7ejWfs","Finished (static)",-1,"Decreasing","Benefitial","E_dec"
"R_2eaL0OOZICx4gdx","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_3sdys38D5uDNyDr","Unfinished (static)",2,"Decreasing","Harmful","F_dec"
"R_31EHL92ZSq8b5mW","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_2wdgdnQsqa7Vdd6","Finished (static)",-2,"Increasing","Harmful","F_inc"
"R_2SoE4Fv4NWUsEme","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_1jIeWbDo9ZTz0i4","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_sSxtD94B9vdz6rT","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_3HYvcJMyabLCuAU","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_RlickAPiJcz22mR","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_rpseHEiZTcDMVbP","Finished (static)",3,"Increasing","Harmful","F_inc"
"R_6l3FoAUa5X6CKaZ","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_0olBtKl8r1IM4qR","Unfinished (static)",0,"Increasing","Harmful","F_inc"
"R_3ELvDRWywtjRNnX","Finished (static)",-1,"Increasing","Harmful","F_inc"
"R_2EGztxxfcOtmczR","Unfinished (static)",-1,"Increasing","Harmful","F_inc"
"R_yJ7FjrFoFCuTOcp","Unfinished (static)",3,"Increasing","Harmful","F_inc"
"R_2bWAfVItQcka7L3","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_3pbWyNP6RUrykUA","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_3m91Ki74XXt516H","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_3rOFFnrgvz64zPJ","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_3CZcAt2J9lsiCOi","Finished (static)",-1,"Decreasing","Harmful","F_dec"
"R_301oKWUyc38my9W","Unfinished (static)",-1,"Decreasing","Harmful","F_dec"
"R_0MTH2mGMRijdJcd","Finished (static)",3,"Decreasing","Harmful","F_dec"
"R_21pvxw7ZsWEINiH","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_3jVbq99xrEF5u8v","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_1IGgJj829fV9PHv","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_1qh0PnisjzbWWyK","Unfinished (static)",-1,"Decreasing","Harmful","F_dec"
"R_2amcOnXwdaE3DPz","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_1hEy6WFiGmbKBzW","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_VQBwBWvLSuswvgl","Finished (static)",3,"Decreasing","Harmful","F_dec"
"R_3EEYmoJZ5WJwHYL","Finished (static)",0,"Decreasing","Harmful","F_dec"
"R_1oFPJpQhhOovfrT","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_3feYG32WFuoDGht","Unfinished (static)",2,"Decreasing","Harmful","F_dec"
"R_dbz74Q32nMVxDr3","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_33jUXSuFJ2nd9T7","Unfinished (static)",3,"Decreasing","Harmful","F_dec"
"R_1IoBGAAcaMMuUSu","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_1GKvJwSuUkAqhNS","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_2eXcVGWQDDLnBB0","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_1pE8xWCyyBgdeCp","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_6JeT95fTdcBl4el","Unfinished (static)",-1,"Decreasing","Harmful","F_dec"
"R_2afdV2tL5GRxLRf","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_3kNfiYim6uxShhg","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_3hhFLhLV6EolfeP","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_1gcOkSruU5nb9tG","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_SAwgAwSNSRaOxah","Unfinished (static)",2,"Decreasing","Harmful","F_dec"
"R_3EauxN31agdoonk","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_3oRxEXpxg09dAnP","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_5j278m5SBCpdhTP","Unfinished (static)",-2,"Decreasing","Harmful","F_dec"
"R_C7eNyCr3VKdnzs5","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_OBGqDSRJhq6zKRr","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_1o4QvLRpUE626ub","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_26i3YvbMu1gYczl","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_3Uj4MNG0BYXhhy9","Finished (static)",3,"Decreasing","Harmful","F_dec"
"R_12hyE6teOtBs5nM","Unfinished (static)",0,"Increasing","Harmful","F_inc"
"R_1gzJBVF9wHwSSAm","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_1pxKROPWxGjwNFQ","Unfinished (static)",0,"Increasing","Harmful","F_inc"
"R_2dLnQzoBZgWfxhV","Unfinished (static)",2,"Decreasing","Harmful","F_dec"
"R_1mD9CKEhgs2c8CQ","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_1dpkdzgMnj3Yjex","Finished (static)",-1,"Decreasing","Harmful","F_dec"
"R_2Vl31uJw2F7idj0","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_12LnNTJrvhXk6eM","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_XHO3addDcuTnabD","Unfinished (static)",0,"Increasing","Harmful","F_inc"
"R_1QFK8xC0EjgJIfF","Unfinished (static)",2,"Decreasing","Harmful","F_dec"
"R_3OqPt92jyfkKufs","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_1H1PDm4kfAk82P0","Finished (static)",-1,"Increasing","Harmful","F_inc"
"R_1HeEC3mXDUWPa29","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_1FR32LcAiYCZTaA","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_24kN6eRAE10gFoW","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_1jlFOHBTzva0ZDI","Unfinished (static)",-1,"Decreasing","Harmful","F_dec"
"R_scfLHiCd6ort3j3","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_3lSPDc3T72FOtyb","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_3JEOmWOGjphf6Km","Finished (static)",0,"Decreasing","Harmful","F_dec"
"R_3nucFn9WHViUb6r","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_3dJNCHYftRs1O6H","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_125dSPriRoE3s0n","Unfinished (static)",-2,"Increasing","Harmful","F_inc"
"R_WDO7Kqg2QgStQd3","Finished (static)",-1,"Decreasing","Harmful","F_dec"
"R_1qVtyS9IAWIMsWC","Unfinished (static)",-2,"Decreasing","Harmful","F_dec"
"R_2PmL74iFSEzxVPI","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_2wazrp9uHjJScoH","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_1l3lgLl43ro3bUm","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_b2yWjxjccEScaSR","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_2VBVBt8t5TMKHtK","Finished (static)",-1,"Increasing","Harmful","F_inc"
"R_21Gp6Xbpa2I9le5","Unfinished (static)",-1,"Increasing","Harmful","F_inc"
"R_2Cvb2GMe7QvitaH","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_9mhiPrUcNdrhtC1","Finished (static)",0,"Decreasing","Harmful","F_dec"
"R_3g0GTc3WnWyv8MG","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_r7KDoMlknIFD6fv","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_302lnbNTwNKeAwM","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_2wsJ4X7UJyAGnoQ","Unfinished (static)",2,"Decreasing","Harmful","F_dec"
"R_3lAysjG5MG9RwAh","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_b3GIDFxyfLpRWUN","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_xmRpEYLicCdQcMN","Finished (static)",3,"Increasing","Harmful","F_inc"
"R_3R306UPY1IIdWHE","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_3RyBFrqmoilqLJY","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_3jdqOSpYhXml64I","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_3oSKkdaFFvDHOxT","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_3j6G4KBMhN27MtL","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_26lm3SkWeIt8Z1i","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_3M54sOn75JaefqJ","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_2QyekX5ylLh4t9I","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_R9oKRqIEkkQ1RbX","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_3nVDu35AUz4xmBp","Unfinished (static)",-1,"Decreasing","Harmful","F_dec"
"R_2TObcRsVyxmBEQ0","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_DcPxtUggNRfN3GN","Finished (static)",3,"Decreasing","Harmful","F_dec"
"R_2xW3WCxYRK7RJ29","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_1FP8cZwwRYSM5L8","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_3prspZdeLv5icSO","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_2CBLRQrfV5xqkNR","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_31Zx7odW0bXwUxy","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_2al4UzIOuVYvL9k","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_3HuFpzQ6AwKuiZE","Finished (static)",-2,"Increasing","Harmful","F_inc"
"R_3jUwo05IImgddmp","Unfinished (static)",0,"Increasing","Harmful","F_inc"
"R_1MKDQBYqdL5hfHr","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_26eDWjgpGdAiks3","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_3qlkIuZ90NudVPB","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_pK2tVwTXDRdeych","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_9ojDpjcAPfJigBH","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_eKVRGPkzzR05Vtv","Finished (static)",0,"Decreasing","Harmful","F_dec"
"R_1q3CV13wrXPGtjU","Finished (static)",0,"Decreasing","Harmful","F_dec"
"R_1jYSGDhFwToeOXv","Finished (static)",-3,"Increasing","Harmful","F_inc"
"R_2BsOJRf74f4Kpoj","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_7R1vl3qzP0ChEw9","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_3eysOr16o6Hck80","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_2Tu8vhec4Pv9JEI","Unfinished (static)",-1,"Decreasing","Harmful","F_dec"
"R_ThBgjcr5rhI1b21","Finished (static)",-1,"Decreasing","Harmful","F_dec"
"R_sckx21ofQgqv0CB","Finished (static)",-1,"Decreasing","Harmful","F_dec"
"R_33qjTRggdQv9u3t","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_1QMeV7BLPN16DGp","Unfinished (static)",2,"Decreasing","Harmful","F_dec"
"R_2SiatEdRDSe7XUQ","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_3emMpVYW53PsenF","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_3lsl4BwvGdtEkIO","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_6Kbew6CiVQ5JLxv","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_6ExAdj98l4OTpJf","Unfinished (static)",-2,"Decreasing","Harmful","F_dec"
"R_0iTPKMm697yZvuF","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_1F2svZ5IfpHKr9c","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_1rH977Tuw5lVgdL","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_1rIknzxn8MzKwPx","Unfinished (static)",0,"Increasing","Harmful","F_inc"
"R_2VaV6P7de00Afbz","Finished (static)",0,"Decreasing","Harmful","F_dec"
"R_3KORpbe7bmiN5Pg","Finished (static)",-3,"Decreasing","Harmful","F_dec"
"R_3Du5XhURW4jYdtg","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_3lDYHZmHUGmkOwL","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_1dy2RQSPJVbhUaD","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_27seyCgB5WpjghY","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_XiGS0CrHgtMhQ1r","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_25X67LQ9mtbm5kx","Finished (static)",2,"Increasing","Harmful","F_inc"
"R_3oGSdZqzs1AaxPu","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_1kIxJwA7XEGVKKe","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_Y5rXAYPTg1AKEUx","Unfinished (static)",2,"Decreasing","Harmful","F_dec"
"R_1r6RbUPGlUZ5fO4","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_3kA32w1dSovSmWs","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_3K92bBL5TlFoCqJ","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_PUJiT3tkZFetw7T","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_3DnhLFNimlPbAw2","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_Dl8hcfXbjg6ZMxb","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_3PwdvbDNnaYTSCf","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_Tqhx3nMkd36jnep","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_qEf4kqH9f8HfZ0l","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_2qskr0EenMRsj9K","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_UyFKrUUdfoP9btD","Unfinished (static)",0,"Increasing","Harmful","F_inc"
"R_aeNunWLvBhKIRPP","Finished (static)",-2,"Decreasing","Harmful","F_dec"
"R_306MlH0wM3gbm8e","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_6Sd7DtdzGLpagbT","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_3qdtJ2f60UKrXDn","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_2z7Th7bYkfFjsGJ","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_3M3Slwsepm6i1ZG","Finished (static)",2,"Increasing","Harmful","F_inc"
"R_1mmDWxRPRdT3QTC","Finished (static)",-1,"Decreasing","Harmful","F_dec"
"R_xonuuOPqaV3Jskh","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_2CDkurJGKDxHjA9","Finished (static)",2,"Increasing","Harmful","F_inc"
"R_9GBTfOFdIVo2ZIl","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_3IcmcT5GRAU0fIM","Finished (static)",0,"Increasing","Harmful","F_inc"
"R_upHQG4wjoCDTNdv","Finished (static)",0,"Decreasing","Harmful","F_dec"
"R_1od6bySKrGg7vlf","Unfinished (static)",0,"Increasing","Harmful","F_inc"
"R_3jcXkoxe91hh0eL","Finished (static)",2,"Decreasing","Harmful","F_dec"
"R_WD8Za2bzwe88yoF","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_2aY6149NRrO6d5D","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_DwXHR9fypZqM5I5","Unfinished (static)",-2,"Decreasing","Harmful","F_dec"
"R_2ym9I07cv72OmrY","Unfinished (static)",0,"Increasing","Harmful","F_inc"
"R_1igRJUSEQf4HyRw","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_sG4KTqZJQldlB3H","Unfinished (static)",2,"Increasing","Harmful","F_inc"
"R_2CDLUAv3WPBcaZF","Unfinished (static)",-1,"Increasing","Harmful","F_inc"
"R_2zi3DgBvwaR605x","Finished (static)",2,"Increasing","Harmful","F_inc"
"R_1K41lMIDK026HTZ","Unfinished (static)",-1,"Decreasing","Harmful","F_dec"
"R_3J7XBnIBzUadt7h","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_1gdXub1awU3SJ5Z","Finished (static)",-1,"Increasing","Harmful","F_inc"
"R_1FCFtr0szSlzGOT","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_3irmD4Zogyhef62","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_1mO8yxvbrf1vNQS","Finished (static)",1,"Decreasing","Harmful","F_dec"
"R_1cTwQXAGmRhoxhM","Unfinished (static)",0,"Increasing","Harmful","F_inc"
"R_295MdNLJZnTauTn","Unfinished (static)",-2,"Increasing","Harmful","F_inc"
"R_6RwDlJAigmzuyyZ","Unfinished (static)",1,"Increasing","Harmful","F_inc"
"R_2wFxY75dc3z0Im8","Unfinished (static)",2,"Decreasing","Harmful","F_dec"
"R_dh6LFqoHM78BoxH","Unfinished (static)",1,"Decreasing","Harmful","F_dec"
"R_1isy1c1FEzN74o9","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_DoUZ1vaLIwnMjfz","Finished (static)",2,"Increasing","Harmful","F_inc"
"R_9QYdjLHIAR8nT21","Unfinished (static)",-1,"Decreasing","Harmful","F_dec"
"R_3fcsmrtdUfEOZvk","Unfinished (static)",0,"Decreasing","Harmful","F_dec"
"R_2rvJZARmaCluVrp","Finished (static)",2,"Increasing","Harmful","F_inc"
"R_SJpCayt5qMCgmlP","Finished (static)",1,"Increasing","Harmful","F_inc"
"R_2tUqYsO5xcRtVAZ","Finished (static)",-2,"Increasing","Harmful","F_inc"
"R_3kj0xNO0nrhK1s4","Unfinished (static)",3,"Decreasing","Harmful","F_dec"
"R_3Ny2F9IAq7ejWfs","Finished (static)",3,"Increasing","Harmful","F_inc"
"R_2eaL0OOZICx4gdx","Finished (static)",0,"Decreasing","Harmful","G_dec"
"R_3sdys38D5uDNyDr","Unfinished (static)",2,"Increasing","Harmful","G_inc"
"R_31EHL92ZSq8b5mW","Finished (static)",1,"Decreasing","Harmful","G_dec"
"R_2wdgdnQsqa7Vdd6","Finished (static)",1,"Decreasing","Harmful","G_dec"
"R_2SoE4Fv4NWUsEme","Finished (static)",2,"Decreasing","Harmful","G_dec"
